event_id,home_id,device_id,timestamp,sensor_value,event_type,is_manual,extra_data,ingested_at
9809e3e3-682a-4068-a8c4-250abcf5b211,HOME_002,DEV_KITCHEN_12aa5,2025-03-05 13:08:00,186.0,light_level,False,,2025-03-05 13:08:07
3f54ce83-5ed6-411e-935e-50c58371c60f,HOME_001,DEV_WASHROOM2_9b97f,2025-03-05 16:01:00,159.06,distance_measurement,False,,2025-03-05 16:01:28
6ee0726d-2654-4465-b966-052a9c118a44,HOME_002,DEV_LIVING_ROOM_215f9,2025-03-26 19:35:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-26 19:35:13
5b7cf710-38a6-465b-b2ef-6ebe3ad7f94c,HOME_002,DEV_BEDROOM5_820b7,2025-03-11 12:50:00,19.54,temperature,False,,2025-03-11 12:50:30
da25f3ed-ba71-4452-ac69-c5b2103c4822,HOME_002,DEV_WASHROOM3_97bba,2025-03-22 02:49:00,196.93,distance_measurement,False,,2025-03-22 02:49:12
aa1b779d-8d9b-4db3-9b77-04f0fd6af5aa,HOME_001,DEV_BEDROOM3_971e0,2025-03-03 22:41:00,29.56,temperature,False,,2025-03-03 22:41:28
5b32b37a-2466-4376-b29b-f6e7c261aa6b,HOME_002,DEV_WASHROOM4_d9865,2025-03-06 13:17:00,144.39,distance_measurement,False,,2025-03-06 13:17:14
3b5cf299-68ca-4886-b2b4-41b0f809e6e6,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-04 19:18:00,21.24,temperature,False,,2025-03-04 19:18:29
2eab2c8e-1475-4fa7-ba67-eed3d82a5808,HOME_001,DEV_BEDROOM1_c74b2,2025-03-06 01:04:00,32.28,temperature,False,,2025-03-06 01:04:19
9b14d748-a886-461e-83f3-e3a8a9fac599,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-21 03:21:00,48.02,distance_measurement,False,,2025-03-21 03:21:09
a919101c-0480-4def-a0e5-e252fb07804d,HOME_001,DEV_WASHROOM1_20cb6,2025-03-06 01:41:00,35.03,distance_measurement,False,,2025-03-06 01:41:03
929616e8-1eae-4bba-b519-95a358bcc261,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-11 13:57:00,42.63,distance_measurement,False,,2025-03-11 13:57:02
29d2475d-21b7-4611-af07-73f77bdbac8f,HOME_002,DEV_BEDROOM4_61ce6,2025-03-02 02:01:00,22.67,temperature,False,,2025-03-02 02:01:04
e036d8dc-bfce-4eed-b26a-e6008cd2d097,HOME_002,DEV_WASHROOM4_d9865,2025-03-29 17:27:00,165.86,distance_measurement,False,,2025-03-29 17:27:23
7bc80d2a-ac1e-4f6c-af76-8cf866940f42,HOME_002,DEV_KITCHEN_12aa5,2025-03-21 13:51:00,147.0,light_level,False,,2025-03-21 13:51:11
680cf7ce-5904-4313-a4df-0f6c46b068c2,HOME_002,DEV_WASHROOM4_d9865,2025-03-05 18:12:00,140.79,distance_measurement,False,,2025-03-05 18:12:00
9bdcc0dd-0a37-498d-b6b5-7e0aedb8f4a1,HOME_001,DEV_BEDROOM2_a6759,2025-03-02 04:29:00,18.13,temperature,False,,2025-03-02 04:29:13
559eb7e8-8816-4742-9f8b-2321d50630ba,HOME_002,DEV_BEDROOM4_61ce6,2025-03-24 00:29:00,29.56,temperature,False,,2025-03-24 00:29:02
da596542-8c78-42bb-85cc-b53f62809d5e,HOME_001,DEV_BEDROOM2_a6759,2025-03-29 09:57:00,28.29,temperature,False,,2025-03-29 09:57:05
1262494e-ce30-4707-8ec4-8d55077edd3f,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-11 02:10:00,103.76,distance_measurement,False,,2025-03-11 02:10:22
a8dd0577-c503-45f6-83f4-fa007d771060,HOME_001,DEV_BEDROOM4_97e85,2025-03-27 20:15:00,25.88,temperature,False,,2025-03-27 20:15:14
c56550f9-3c4d-4eb6-8f69-f78c453f7aed,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-06 12:40:00,30.91,temperature,False,,2025-03-06 12:40:02
9eff76c8-c521-4239-9165-0c08ddf56c32,HOME_002,DEV_WASHROOM3_97bba,2025-03-29 11:20:00,123.69,distance_measurement,False,,2025-03-29 11:20:07
d5a38175-12e2-4621-9ad1-b6f5ad0c7e18,HOME_002,DEV_BEDROOM3_a4731,2025-03-10 02:59:00,21.38,temperature,False,,2025-03-10 02:59:23
8275a69c-6d17-4cd6-9c3c-ec3bafba87fe,HOME_001,DEV_BEDROOM3_971e0,2025-03-11 06:25:00,26.75,temperature,False,,2025-03-11 06:25:11
a09a826e-2a35-4fa2-9dda-cec6e3f62718,HOME_002,DEV_BEDROOM1_d6960,2025-03-27 18:33:00,31.01,temperature,False,,2025-03-27 18:33:10
0e1c6cb3-4267-441d-8f28-c50836779e4d,HOME_002,DEV_BEDROOM3_a4731,2025-03-28 20:22:00,18.24,temperature,False,,2025-03-28 20:22:16
5a673dee-28be-47f8-a902-fdc771c2ee2d,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-13 03:56:00,53.83,distance_measurement,False,,2025-03-13 03:56:05
5a3370de-f6fd-43c6-a36e-e63c059882eb,HOME_002,DEV_BEDROOM3_a4731,2025-03-22 06:01:00,21.47,temperature,False,,2025-03-22 06:01:30
4ec15a9d-d257-4457-8911-20740d33c332,HOME_001,DEV_LIVING_ROOM_0e867,2025-03-28 16:17:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-28 16:17:22
b3fb1b1c-2928-4b5e-8e3c-210846c171af,HOME_001,DEV_BEDROOM3_971e0,2025-03-18 05:09:00,18.14,temperature,False,,2025-03-18 05:09:17
aeb91ba2-3f0e-48b4-91d8-44fc2133d87c,HOME_002,DEV_WASHROOM1_6b883,2025-03-23 06:51:00,139.8,distance_measurement,False,,2025-03-23 06:51:29
be8ad1c2-3167-4749-a762-2cdf1eb76db2,HOME_002,DEV_BEDROOM1_d6960,2025-03-10 06:47:00,25.52,temperature,False,,2025-03-10 06:47:13
58c7b72a-5bd2-49fb-81df-2e4024d2d85e,HOME_001,DEV_WASHROOM2_9b97f,2025-03-13 23:38:00,44.08,distance_measurement,False,,2025-03-13 23:38:07
05796893-b345-484f-91c0-a8e5829abf98,HOME_001,DEV_LIVING_ROOM_1271e,2025-03-10 20:11:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-10 20:11:08
7e0ef099-4d40-439a-af32-3dfa65b15436,HOME_002,DEV_WASHROOM3_97bba,2025-03-24 21:22:00,82.99,distance_measurement,False,,2025-03-24 21:22:18
1c3bde34-e564-471e-8a68-7a0bdcd0c48e,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-07 09:50:00,32.27,temperature,False,,2025-03-07 09:50:21
80867bca-5b21-44ed-b5f5-f7cdf5c28138,HOME_002,DEV_BEDROOM4_61ce6,2025-03-05 02:20:00,20.41,temperature,False,,2025-03-05 02:20:30
1f371b26-010a-4857-977d-1b16dcfaedf7,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-29 23:47:00,20.3,temperature,False,,2025-03-29 23:47:18
1fc172e1-8b9c-4832-877f-2297e56ae449,HOME_002,DEV_BEDROOM4_61ce6,2025-03-10 01:46:00,32.74,temperature,False,,2025-03-10 01:46:26
038c39ae-19dc-4572-b4b6-82970a8b4b0f,HOME_002,DEV_WASHROOM3_97bba,2025-03-21 14:50:00,114.34,distance_measurement,False,,2025-03-21 14:50:22
8c42f9f4-24e9-4972-acaa-5787c3e902c0,HOME_002,DEV_KITCHEN_12aa5,2025-03-28 17:57:00,147.0,light_level,False,,2025-03-28 17:57:09
b3216cad-81d9-4061-81f1-df8dd57b5a11,HOME_001,DEV_BEDROOM4_97e85,2025-03-23 09:22:00,30.29,temperature,False,,2025-03-23 09:22:00
cc1c6309-8987-4a62-89a8-ef8096188529,HOME_001,DEV_KITCHEN_7a3dc,2025-03-03 20:00:00,234.0,light_level,False,,2025-03-03 20:00:22
473d8b6c-b3e2-4282-91db-76b195503a65,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-27 16:43:00,33.11,temperature,False,,2025-03-27 16:43:15
5a3009ec-b0d9-44e9-9e1e-d7a79b52e28f,HOME_001,DEV_BEDROOM2_a6759,2025-03-21 10:24:00,23.04,temperature,False,,2025-03-21 10:24:15
15670b20-3af7-4f2d-ae08-71eaa82200bf,HOME_002,DEV_WASHROOM4_d9865,2025-03-06 01:41:00,6.52,distance_measurement,False,,2025-03-06 01:41:10
1cbaffc9-124b-4ac0-a932-6906db22f0f1,HOME_001,DEV_LIVING_ROOM_4e058,2025-03-10 15:19:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-10 15:19:09
a62123e3-781b-4896-bdee-75a6d858b767,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-23 15:52:00,76.68,distance_measurement,False,,2025-03-23 15:52:06
e5ff8b01-2e44-4c38-bac4-aeb09ec81216,HOME_001,DEV_BEDROOM2_a6759,2025-03-14 15:39:00,26.94,temperature,False,,2025-03-14 15:39:29
d79cba31-11c9-4d40-938a-36df7c999b2d,HOME_001,DEV_WASHROOM2_9b97f,2025-03-14 10:41:00,146.51,distance_measurement,False,,2025-03-14 10:41:12
dfbeb495-6749-4161-b824-a421e38a8f9e,HOME_002,DEV_BEDROOM3_a4731,2025-03-01 08:14:00,27.57,temperature,False,,2025-03-01 08:14:25
9a4b85b6-e077-49e4-8139-5899a0752584,HOME_001,DEV_KITCHEN_7a3dc,2025-03-20 16:32:00,72.0,light_level,False,,2025-03-20 16:32:25
d0403f5f-edb6-43a4-a667-681c6a8343a8,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-27 01:41:00,18.86,temperature,False,,2025-03-27 01:41:07
6268e9e6-b21b-46b1-92b9-487f0592d639,HOME_001,DEV_WASHROOM2_9b97f,2025-03-30 09:13:00,165.18,distance_measurement,False,,2025-03-30 09:13:27
69835aa4-409b-41fd-ad14-a6672df5e46f,HOME_001,DEV_WASHROOM2_9b97f,2025-03-03 10:25:00,58.65,distance_measurement,False,,2025-03-03 10:25:30
0ed6ecb1-4011-435d-a986-1df70e7a9292,HOME_002,DEV_WASHROOM1_6b883,2025-03-12 11:20:00,145.34,distance_measurement,False,,2025-03-12 11:20:00
28ac2610-8399-4e63-83dc-3d4ed53b96b4,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-13 03:11:00,34.16,temperature,False,,2025-03-13 03:11:17
c5fcf1bc-0dbd-4d75-9f30-451335957379,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-04 22:56:00,23.25,temperature,False,,2025-03-04 22:56:16
de955869-37f2-44e9-847a-37a35a30ed0d,HOME_002,DEV_BEDROOM3_a4731,2025-03-29 21:05:00,32.05,temperature,False,,2025-03-29 21:05:03
99c00a2f-580a-40e6-b6e1-3d93b6dae1c4,HOME_001,DEV_BEDROOM2_a6759,2025-03-08 13:05:00,24.0,temperature,False,,2025-03-08 13:05:20
14491e8d-81b1-49ea-a903-045ef8c90ebb,HOME_002,DEV_BEDROOM5_820b7,2025-03-03 23:02:00,20.32,temperature,False,,2025-03-03 23:02:04
6d946001-deff-471a-9d71-dc662ed51c83,HOME_002,DEV_WASHROOM4_d9865,2025-03-17 07:49:00,76.96,distance_measurement,False,,2025-03-17 07:49:01
d4cca972-c3b6-4414-a03e-964b995fa581,HOME_002,DEV_KITCHEN_12aa5,2025-03-25 02:43:00,243.0,light_level,False,,2025-03-25 02:43:04
162234c2-9198-4b4a-99f6-f9527ce045bc,HOME_002,DEV_KITCHEN_e289b,2025-03-16 23:33:00,,turned_on,True,Occupant used Smart Light in kitchen,2025-03-16 23:33:28
9265b8f9-b0db-48c0-a9aa-b41cc81578b6,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-24 17:24:00,32.44,temperature,False,,2025-03-24 17:24:01
1555382e-68e2-4e3e-b9be-7360265eb554,HOME_001,DEV_BEDROOM1_c74b2,2025-03-28 22:59:00,20.93,temperature,False,,2025-03-28 22:59:00
573b37a4-e8c3-4f30-9738-2dc40f482d18,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-25 20:03:00,29.02,temperature,False,,2025-03-25 20:03:03
8f5584c5-9487-4fba-83b2-acde1519f5aa,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-25 03:57:00,39.76,distance_measurement,False,,2025-03-25 03:57:09
7c7c6bd2-722b-4498-8acd-9e79e9aaf1f7,HOME_002,DEV_BEDROOM1_d6960,2025-03-10 15:26:00,22.13,temperature,False,,2025-03-10 15:26:16
ed5f15f4-70c1-41bf-a1a3-6a8a96db7c9d,HOME_001,DEV_BEDROOM4_97e85,2025-03-08 16:10:00,20.46,temperature,False,,2025-03-08 16:10:00
34db60b4-115b-4291-b50f-8458f25ccf4c,HOME_002,DEV_WASHROOM1_6b883,2025-03-18 12:53:00,21.64,distance_measurement,False,,2025-03-18 12:53:20
d35c0465-2fe6-4331-b63b-0da3e51e90d7,HOME_001,DEV_WASHROOM1_20cb6,2025-03-26 21:34:00,187.86,distance_measurement,False,,2025-03-26 21:34:04
6cf87527-aeab-4d43-b44d-fde65638fd9a,HOME_002,DEV_BEDROOM3_a4731,2025-03-01 15:50:00,29.02,temperature,False,,2025-03-01 15:50:09
b4fad2c6-2f33-43d5-95c2-30e9c5c5f8b3,HOME_001,DEV_BEDROOM2_a6759,2025-03-09 10:17:00,28.31,temperature,False,,2025-03-09 10:17:14
2ddb9b5a-49ca-49aa-ba43-2f169bb49e13,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-27 03:50:00,23.67,temperature,False,,2025-03-27 03:50:16
5f211883-30ba-400c-87c7-8c41a98bedd8,HOME_002,DEV_WASHROOM3_97bba,2025-03-01 07:00:00,95.69,distance_measurement,False,,2025-03-01 07:00:29
a08d4beb-2140-4e97-9893-5fea3750b167,HOME_002,DEV_WASHROOM3_97bba,2025-03-14 14:49:00,77.64,distance_measurement,False,,2025-03-14 14:49:07
b5c3c7a6-1598-4b48-8071-44d8fc2f411d,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-18 11:20:00,142.76,distance_measurement,False,,2025-03-18 11:20:18
bb004446-8e0a-49ee-aaed-930f16fa8add,HOME_002,DEV_BEDROOM2_7e370,2025-03-16 10:35:00,29.48,temperature,False,,2025-03-16 10:35:10
724d82ab-1d3f-4dea-ba0a-f63df5609c25,HOME_001,DEV_BEDROOM1_c74b2,2025-03-09 16:48:00,20.72,temperature,False,,2025-03-09 16:48:06
44496a2d-1b27-48a7-9188-e3d8aaab3eb4,HOME_002,DEV_LIVING_ROOM_9fc68,2025-03-13 07:31:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-13 07:31:12
3add6c62-125f-486f-8f35-3da4e7ed85bb,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-19 03:48:00,27.83,temperature,False,,2025-03-19 03:48:07
ebfa4c0f-d27d-40b8-9169-9793f710eb1a,HOME_001,DEV_LIVING_ROOM_1271e,2025-03-03 17:37:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-03 17:37:25
004fa6f7-2953-4fe5-a992-04b8d7aaabe3,HOME_001,DEV_WASHROOM2_9b97f,2025-03-14 10:44:00,81.24,distance_measurement,False,,2025-03-14 10:44:29
1c032687-bb38-441e-8dad-3c65f3c3f821,HOME_002,DEV_WASHROOM3_97bba,2025-03-11 08:24:00,166.13,distance_measurement,False,,2025-03-11 08:24:30
ff45cf29-8ff6-40a3-aaaa-ea6385d964aa,HOME_002,DEV_WASHROOM3_97bba,2025-03-15 21:11:00,118.59,distance_measurement,False,,2025-03-15 21:11:15
510aa004-9912-4423-90c5-258db59cbf83,HOME_001,DEV_BEDROOM2_a6759,2025-03-14 13:10:00,30.07,temperature,False,,2025-03-14 13:10:07
a9bd6c80-8537-4bd0-b12c-91bdea2878e0,HOME_002,DEV_LIVING_ROOM_12fbf,2025-03-12 20:38:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-12 20:38:10
ebdbeee0-405a-4bcf-b611-fbd8d67b7cfb,HOME_001,DEV_BEDROOM1_c74b2,2025-03-15 11:33:00,26.99,temperature,False,,2025-03-15 11:33:14
72fc0d8a-db39-43ba-82be-8dc78b0db6c7,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-28 16:05:00,26.0,temperature,False,,2025-03-28 16:05:00
5ac4b4d1-a06c-432b-8227-fbc20df9e94e,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-18 02:36:00,32.77,temperature,False,,2025-03-18 02:36:15
3fd48d6c-37f2-4505-af74-8e4c29960768,HOME_001,DEV_LIVING_ROOM_0e867,2025-03-26 06:25:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-26 06:25:10
57e8ef3a-414c-4bfd-aa83-f28a615e9287,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-05 03:01:00,24.44,temperature,False,,2025-03-05 03:01:12
3a27b4a0-514c-4bd4-a891-4b0d70397ae0,HOME_002,DEV_WASHROOM1_6b883,2025-03-09 00:36:00,118.45,distance_measurement,False,,2025-03-09 00:36:05
67218aa3-41cb-4159-8710-34d43f89c1e1,HOME_001,DEV_LIVING_ROOM_0e867,2025-03-05 08:56:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-05 08:56:16
a298a7a1-b030-4d0f-8ba5-bd3011f5b1fa,HOME_002,DEV_WASHROOM3_97bba,2025-03-24 10:05:00,83.62,distance_measurement,False,,2025-03-24 10:05:23
133ca430-0eb3-4270-b7e1-baf154c53c98,HOME_001,DEV_BEDROOM2_a6759,2025-03-02 17:55:00,18.63,temperature,False,,2025-03-02 17:55:08
69cdd010-22a4-4d4b-8b6c-bd8ae0344706,HOME_002,DEV_WASHROOM4_d9865,2025-03-30 01:02:00,107.91,distance_measurement,False,,2025-03-30 01:02:16
e9e3ab0b-c19a-46cd-9661-0a37c6eec818,HOME_002,DEV_KITCHEN_12aa5,2025-03-13 22:21:00,993.0,light_level,False,,2025-03-13 22:21:13
6500f9bc-198f-4cf8-89cc-7d9b11316755,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-08 12:53:00,30.6,temperature,False,,2025-03-08 12:53:30
b08e8424-e305-44ad-bb4b-304f6d298262,HOME_001,DEV_BEDROOM2_a6759,2025-03-20 01:14:00,20.83,temperature,False,,2025-03-20 01:14:07
88f957fd-d277-45ac-90d7-2fbc04301241,HOME_001,DEV_BEDROOM3_971e0,2025-03-07 04:03:00,34.31,temperature,False,,2025-03-07 04:03:26
b52aaf90-2792-480f-9940-6cadcca77c50,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-06 16:18:00,20.96,temperature,False,,2025-03-06 16:18:15
e9e4497a-6796-4be4-aa0c-c3f8e5acef38,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-29 07:37:00,52.74,distance_measurement,False,,2025-03-29 07:37:30
38b5f188-f640-4149-8619-8b6ec2abf77f,HOME_001,DEV_WASHROOM2_9b97f,2025-03-29 01:57:00,20.73,distance_measurement,False,,2025-03-29 01:57:21
ebf0542b-f52e-41dd-bd84-6ebe75968069,HOME_001,DEV_BEDROOM4_97e85,2025-03-19 11:46:00,33.72,temperature,False,,2025-03-19 11:46:08
363c082c-53f9-4875-94ab-4256416f60e7,HOME_001,DEV_WASHROOM2_9b97f,2025-03-22 14:59:00,90.99,distance_measurement,False,,2025-03-22 14:59:11
0c3e6175-75ed-4942-8b17-53f306e8e8d2,HOME_002,DEV_WASHROOM1_6b883,2025-03-05 15:01:00,11.35,distance_measurement,False,,2025-03-05 15:01:26
7b125d9c-8542-449c-be28-7ba9b830b66b,HOME_002,DEV_BEDROOM4_61ce6,2025-03-04 11:22:00,19.07,temperature,False,,2025-03-04 11:22:22
9aa0818b-48bf-4a20-af06-250445a37211,HOME_002,DEV_LIVING_ROOM_9fc68,2025-03-22 15:17:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-22 15:17:07
156cb2aa-720a-45f4-b4da-4379c2f47534,HOME_002,DEV_LIVING_ROOM_9fc68,2025-03-19 17:09:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-19 17:09:04
1bcde8db-68c9-4de2-b80f-38ac21f86a86,HOME_001,DEV_BEDROOM3_971e0,2025-03-21 08:14:00,25.42,temperature,False,,2025-03-21 08:14:28
93f9d441-68f2-4f59-b5c1-37a44e5a25d5,HOME_001,DEV_WASHROOM1_20cb6,2025-03-16 00:08:00,173.0,distance_measurement,False,,2025-03-16 00:08:24
2f3c1955-67e1-4071-aa62-f1ba922580fc,HOME_002,DEV_BEDROOM3_a4731,2025-03-17 07:30:00,27.07,temperature,False,,2025-03-17 07:30:04
fb077f85-e9f7-4413-8eff-27d9cd0da3ca,HOME_002,DEV_WASHROOM3_97bba,2025-03-23 05:41:00,45.46,distance_measurement,False,,2025-03-23 05:41:19
a6089e10-88cb-4f4d-a3d4-bcddc3889f9a,HOME_001,DEV_WASHROOM1_20cb6,2025-03-20 00:41:00,107.67,distance_measurement,False,,2025-03-20 00:41:26
9b1595af-d96c-415a-990a-af86a44b20e0,HOME_001,DEV_WASHROOM2_9b97f,2025-03-13 07:06:00,25.29,distance_measurement,False,,2025-03-13 07:06:14
5665f73e-b797-41c2-848f-e3c6c4697903,HOME_002,DEV_BEDROOM3_a4731,2025-03-23 17:37:00,22.55,temperature,False,,2025-03-23 17:37:02
d7cdedc7-5e35-44f8-9c93-23b84a85201c,HOME_002,DEV_BEDROOM3_a4731,2025-03-18 20:10:00,34.09,temperature,False,,2025-03-18 20:10:09
2e8a0040-25fa-43e3-8c1d-a03bfce5cd50,HOME_001,DEV_KITCHEN_7a3dc,2025-03-30 05:05:00,107.0,light_level,False,,2025-03-30 05:05:00
1d21b78d-6d62-41ea-a1d6-72cea3ebfe47,HOME_002,DEV_WASHROOM1_6b883,2025-03-30 19:17:00,151.91,distance_measurement,False,,2025-03-30 19:17:11
c5218ce9-815a-4e6c-87c4-354153a54ffb,HOME_002,DEV_WASHROOM4_d9865,2025-03-13 13:25:00,184.11,distance_measurement,False,,2025-03-13 13:25:28
ebfba68e-5e16-40be-bc6a-1c79328837a2,HOME_002,DEV_WASHROOM3_97bba,2025-03-18 04:27:00,125.64,distance_measurement,False,,2025-03-18 04:27:12
16d1e982-db73-4ecf-917b-459bfb44c41f,HOME_002,DEV_WASHROOM3_97bba,2025-03-01 02:53:00,68.92,distance_measurement,False,,2025-03-01 02:53:25
3e081191-d9c2-4f3f-a945-510588a5bfa8,HOME_002,DEV_LIVING_ROOM_215f9,2025-03-27 17:56:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-27 17:56:05
0ddb81ae-df89-458a-ad73-b175c8243e78,HOME_001,DEV_WASHROOM1_20cb6,2025-03-15 15:37:00,174.61,distance_measurement,False,,2025-03-15 15:37:07
e0979ec2-c789-4052-ac95-b42451d4c31c,HOME_002,DEV_KITCHEN_12aa5,2025-03-19 16:28:00,364.0,light_level,False,,2025-03-19 16:28:09
43246893-dbc8-4b0d-9729-1faa8c94440a,HOME_002,DEV_BEDROOM5_820b7,2025-03-25 15:11:00,23.43,temperature,False,,2025-03-25 15:11:07
e18b4768-9d8e-4342-8cac-084a6b52103b,HOME_002,DEV_BEDROOM5_820b7,2025-03-29 06:35:00,29.86,temperature,False,,2025-03-29 06:35:12
4d609c7b-eea8-47b2-8063-bea9660e61bf,HOME_002,DEV_KITCHEN_12aa5,2025-03-07 02:36:00,648.0,light_level,False,,2025-03-07 02:36:29
67264958-6730-47fe-bb7b-c056b9fc6b04,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-27 03:01:00,110.44,distance_measurement,False,,2025-03-27 03:01:15
80aed710-f2f6-4db4-81f3-b3bc89b5613b,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-04 15:53:00,28.78,temperature,False,,2025-03-04 15:53:13
33d6324e-196f-45bf-bd05-5e1c8c5eb1ed,HOME_001,DEV_LIVING_ROOM_4e058,2025-03-25 17:53:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-25 17:53:03
5e4e2be8-f71d-4fe0-b643-7370e81734c8,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-26 05:55:00,106.24,distance_measurement,False,,2025-03-26 05:55:26
5bb8bed4-ac16-4a74-98b0-d1293a387532,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-30 22:22:00,23.75,temperature,False,,2025-03-30 22:22:03
e799bd92-0cc0-4cca-8c83-418b754ed1b9,HOME_002,DEV_WASHROOM1_6b883,2025-03-10 13:09:00,98.04,distance_measurement,False,,2025-03-10 13:09:04
8c442d1f-7638-4cf0-87f1-8d274a6edbd3,HOME_001,DEV_KITCHEN_7a3dc,2025-03-10 11:04:00,178.0,light_level,False,,2025-03-10 11:04:09
22796b9b-8861-4363-b7a8-7faad154da33,HOME_002,DEV_BEDROOM2_7e370,2025-03-04 07:10:00,25.91,temperature,False,,2025-03-04 07:10:18
e6c250ba-041f-4197-87f2-207c15fa41bf,HOME_002,DEV_BEDROOM1_d6960,2025-03-07 21:58:00,26.21,temperature,False,,2025-03-07 21:58:08
0bebcbe6-9116-4535-904d-de4c94123a32,HOME_002,DEV_KITCHEN_12aa5,2025-03-28 16:51:00,701.0,light_level,False,,2025-03-28 16:51:03
e200f779-48ef-4b83-9139-180e1bf6a840,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-07 15:10:00,25.85,temperature,False,,2025-03-07 15:10:19
65e016df-d189-4bde-9b8f-8c9edc5eb74a,HOME_001,DEV_BEDROOM4_97e85,2025-03-22 08:30:00,22.45,temperature,False,,2025-03-22 08:30:02
46b62483-4a3e-4d59-888a-dd64f715ecd6,HOME_001,DEV_BEDROOM4_97e85,2025-03-21 01:47:00,20.98,temperature,False,,2025-03-21 01:47:00
ab38e56d-58da-4bdd-90ff-b5e640850321,HOME_002,DEV_WASHROOM4_d9865,2025-03-24 15:15:00,192.53,distance_measurement,False,,2025-03-24 15:15:12
a285ffd3-6bad-43da-8a16-4d68253ccd59,HOME_002,DEV_KITCHEN_12aa5,2025-03-05 06:26:00,540.0,light_level,False,,2025-03-05 06:26:21
85c0b0d0-f18c-4d39-8ac9-3e4c2c70aff0,HOME_001,DEV_BEDROOM1_c74b2,2025-03-01 13:46:00,27.74,temperature,False,,2025-03-01 13:46:10
f71aa7b3-58a2-4332-8aef-1cd3d2b5672d,HOME_001,DEV_BEDROOM1_c74b2,2025-03-11 06:26:00,19.88,temperature,False,,2025-03-11 06:26:02
51703f58-175f-4953-ad6f-dbeb24f7032e,HOME_001,DEV_BEDROOM4_97e85,2025-03-06 16:32:00,21.47,temperature,False,,2025-03-06 16:32:05
39e77d97-b8ef-4c21-9994-eb4d46621de9,HOME_001,DEV_BEDROOM1_c74b2,2025-03-22 20:56:00,31.52,temperature,False,,2025-03-22 20:56:09
3d37cb14-cffd-437e-8b46-8b629c9f6d66,HOME_001,DEV_WASHROOM1_20cb6,2025-03-09 02:13:00,32.25,distance_measurement,False,,2025-03-09 02:13:09
86c667bf-a432-48e5-985b-fc3f83d7570b,HOME_001,DEV_BEDROOM1_c74b2,2025-03-18 13:18:00,30.37,temperature,False,,2025-03-18 13:18:26
14b0fa5d-4011-464a-b968-f37588f2ce84,HOME_002,DEV_BEDROOM5_820b7,2025-03-17 22:39:00,19.37,temperature,False,,2025-03-17 22:39:05
1dc84040-41ed-4a76-a826-34879189d947,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-26 02:08:00,30.4,temperature,False,,2025-03-26 02:08:07
567f357e-b247-4b3a-b3e9-fa0aba93a44d,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-20 06:52:00,25.11,temperature,False,,2025-03-20 06:52:14
